table_id,state_code,state_name,category,type,description,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
trnw-fl-81,FL,Florida,production,Renewable,Renewable energy total production,Billion Btu,35680,34417,35826,38613,39016,39916,42760,44550,49556,51489,51035,49968,54389,56250,52429,50007,56507,59953,65357,69419,90049,83117,104674,91705,108740,110698,116356,107606,113802,232261,198986,212955,230779,217028,215563,220211,240343,231308,205485,204114,194952,158039,174462,188655,179754,184304,186849,191798,195234,213651,230269,227724,223064,234146,231318,223761,223405,236674,247001,248107,258173
trnw-ga-100,GA,Georgia,production,Renewable,Renewable energy total production,Billion Btu,96016,94590,96771,103171,118296,108022,109456,109475,106371,105812,98222,109007,114745,125605,121581,123427,135157,136122,138170,149144,144038,122710,143870,151109,159451,146207,141713,146038,138695,218301,235499,226913,234484,239997,240827,249118,256860,262479,256573,231115,222186,192060,283704,221665,226890,216430,207730,201333,174518,195375,220537,218549,206818,248869,267190,269514,282334,275016,288295,301842,313196
trnw-hi-99,HI,Hawaii,production,Renewable,Renewable energy total production,Billion Btu,292,258,214,446,1429,1265,1309,1389,1657,1773,1559,1283,1491,1528,1550,1498,1663,1355,1143,1258,12808,13571,13379,14920,15372,15307,17315,18834,20427,28875,27937,27516,26800,27830,25405,24608,24088,22503,21657,21767,20387,12390,10453,13311,13770,12938,14004,15042,15935,15838,15285,16700,18313,22758,24424,24957,27593,26964,26299,25273,27957
trnw-ia-57,IA,Iowa,production,Renewable,Renewable energy total production,Billion Btu,15884,15713,15580,13403,12798,15160,14994,14243,16244,15250,16080,16122,17235,16691,16976,17029,15187,17088,19287,18947,58556,65235,66306,72311,77577,78656,107397,118754,122555,91329,88503,91920,100239,106281,114015,113121,119722,110180,107977,114184,109372,105614,113940,135112,174335,215149,271182,342569,413336,547827,618615,668883,677167,705182,726972,766862,801820,837092,865784,901961,900015
trnw-id-101,ID,Idaho,production,Renewable,Renewable energy total production,Billion Btu,77688,70403,73984,73227,76892,79778,81379,82252,80804,76228,85735,89445,92776,97216,111472,118011,121380,85968,119334,113729,113407,115694,137242,152250,156347,132508,146627,101722,87512,124650,119510,116020,95133,126225,106699,139907,164235,179342,160202,167747,141448,105045,113779,109553,112379,121084,146507,125621,133541,134502,133887,178552,156518,140184,156038,153503,151509,173010,178935,169244,151616
trnw-il-83,IL,Illinois,production,Renewable,Renewable energy total production,Billion Btu,33020,32237,32864,34418,34491,35036,37080,37444,40029,41716,41064,40628,41490,43861,43952,42898,47471,51314,62925,64626,92366,103171,117553,145584,145655,150400,160460,171863,180026,149117,116949,126107,134421,121027,122485,120809,88200,102906,105215,104015,109798,113177,140268,159433,154367,138340,136531,168593,199722,251025,298299,313515,325089,355727,368795,355359,375139,378606,359817,372731,381252
trnw-in-76,IN,Indiana,production,Renewable,Renewable energy total production,Billion Btu,24556,24199,24089,24007,23168,23060,24315,27363,28677,29971,28494,27156,30826,32102,32017,31342,36021,38768,45814,51858,56145,59181,58101,63692,60540,69981,72081,76608,80322,69238,60100,60995,61853,52542,51415,52503,48051,45750,44182,43124,44023,49614,52532,55292,54883,58589,48968,72434,131764,157512,205601,222944,197467,213708,226990,242141,257458,260439,271248,257250,246985
trnw-ks-67,KS,Kansas,production,Renewable,Renewable energy total production,Billion Btu,4123,3855,3670,3798,3674,3499,3529,3349,3459,3280,3730,3941,5702,6031,5915,5811,6526,6852,7540,7928,9088,8562,11049,11519,14177,14756,21920,21370,22757,18659,14891,15626,15374,15474,15279,15090,12574,11885,11658,11528,11914,13084,22196,26498,28341,31101,39697,49690,85266,91075,103509,108558,113449,154217,179689,177374,205800,248533,253321,273764,299301
trnw-ky-58,KY,Kentucky,production,Renewable,Renewable energy total production,Billion Btu,50751,48648,51423,47591,47022,47438,49311,61073,53358,51326,57023,61912,66566,67629,66669,66857,68110,64140,70514,82531,55822,55135,69360,64980,74709,69540,63267,60441,56441,73036,50476,56629,57999,47980,56670,51206,55143,47970,43480,38204,36052,53193,62858,65615,69142,67438,62393,56251,61024,72836,70808,78519,68405,80672,81707,75319,76971,89649,90231,89293,90327
trnw-la-87,LA,Louisiana,production,Renewable,Renewable energy total production,Billion Btu,38992,37174,36785,39147,39291,38299,39754,37685,40791,40698,41620,41912,44819,45748,44928,42358,45170,46692,47825,44717,64707,68263,69667,74654,78627,78537,99811,100062,103943,129286,125199,127508,130798,137491,147246,151598,152443,149628,147482,148307,142328,136086,140938,148609,185640,151309,149821,150497,109774,107145,113295,112139,109590,126191,149562,132249,154742,142086,143245,133669,131183
trnw-ma-76,MA,Massachusetts,production,Renewable,Renewable energy total production,Billion Btu,53354,52769,53590,52762,54148,55636,58117,58183,62101,64611,65043,61247,59302,56501,56959,53325,60502,63357,67677,74298,72495,73163,66640,78595,65032,65453,69642,60278,61835,66833,65263,66583,68433,69750,73477,72548,78434,72316,66414,65169,69463,47999,46724,50340,51074,40800,45559,38243,42743,49348,50676,53167,50120,57061,62219,62787,65616,68467,75295,74190,73946
trnw-md-66,MD,Maryland,production,Renewable,Renewable energy total production,Billion Btu,38447,35723,36002,35457,37440,39019,42103,49500,47752,45515,51782,49264,56117,55059,52381,55834,56373,59569,59254,66329,45823,45372,51598,52084,60086,55147,54645,47753,46241,55480,50546,41675,46672,49263,52990,51811,66005,52920,52451,50675,53885,33247,38064,54136,53426,43643,45595,40873,44836,48417,48694,57835,48967,53531,53166,47614,48237,55339,65963,55557,47229
trnw-me-54,ME,Maine,production,Renewable,Renewable energy total production,Billion Btu,59784,56575,55672,58874,55936,51675,55812,58337,59840,61658,59420,55423,59882,64648,64263,60423,70099,72689,74889,76896,121124,129782,126910,140252,139329,136042,122771,116377,118029,154425,151630,157261,159035,158153,156736,160885,167218,161828,151240,159186,163025,146146,140385,132344,136769,159674,152339,155620,182576,148204,159002,161564,157343,161720,157454,161418,141943,148038,149435,148456,132947
trnw-mi-79,MI,Michigan,production,Renewable,Renewable energy total production,Billion Btu,59100,55209,53745,51374,52769,55858,56828,56539,56320,56624,54309,53960,56203,47225,50587,47458,52481,54719,66270,73877,103039,108231,107422,117776,110270,110639,113125,112079,118354,111822,97986,105361,108477,100474,102457,105715,122454,113741,105953,107946,110506,94158,89210,103312,108765,116821,117111,133054,146310,131657,148435,162113,162415,188728,202669,223234,216674,225919,237163,233688,225022
trnw-mn-95,MN,Minnesota,production,Renewable,Renewable energy total production,Billion Btu,34957,32478,34382,32328,33210,34786,35031,32385,33828,34190,32822,33768,35695,36452,35899,36949,35632,36725,50237,53947,54794,56592,58930,62650,66000,66473,63838,58913,60210,63542,59880,63243,69504,70105,72105,76096,80512,83512,80517,95416,103427,108950,107216,113753,125527,142460,164929,185053,218974,262849,291074,310102,306243,305832,340468,345949,351303,363504,366439,366164,351983
trnw-mo-73,MO,Missouri,production,Renewable,Renewable energy total production,Billion Btu,41442,45068,40239,33299,31229,35404,33010,31558,39086,39601,33344,30407,29355,43807,44031,40414,39537,37981,49657,55940,30880,30527,43880,44037,47028,62419,49316,40796,43057,36263,40959,30538,34756,49981,35896,36252,30767,30753,37398,32497,21679,32926,35225,31603,40841,52554,45213,65428,89945,101279,102435,103121,91824,110067,113128,105635,105876,116838,131344,140354,140007
trnw-ms-104,MS,Mississippi,production,Renewable,Renewable energy total production,Billion Btu,46565,45532,44673,39154,38448,37759,37816,34261,35452,34609,33527,32841,32432,32195,31279,31152,34819,36230,37576,37510,38097,41070,44643,45071,50468,50892,49196,45439,47412,76403,84868,89510,90830,92435,94862,94192,85740,84291,64175,65132,75389,56085,49641,45346,61251,62678,63223,66060,50044,55625,63661,66403,79602,64706,64569,60419,78133,71032,76639,66401,64336
trnw-mt-86,MT,Montana,production,Renewable,Renewable energy total production,Billion Btu,69936,76550,74894,70429,79375,95505,90332,98163,100651,106143,98397,107251,104348,84637,106573,112007,135822,97331,132188,119406,114608,131005,126659,135686,130528,120930,133914,111156,103886,110933,123487,142368,95906,108980,94511,127550,158574,153337,128313,157031,113793,80568,108642,100370,101507,113989,122240,117750,123137,113799,114784,140363,124378,114500,134146,125018,128095,136249,143018,129217,137944
trnw-nc-88,NC,North Carolina,production,Renewable,Renewable energy total production,Billion Btu,127507,120692,127402,116481,131745,123608,114335,118616,117146,119495,111796,128148,135756,142789,139607,139828,136973,146565,159172,191639,135910,108155,143303,149635,159880,136770,114112,134887,115314,167662,168721,137282,159698,157307,186807,168712,171371,164819,159627,139731,136234,127348,125225,181552,139795,145276,136769,113127,143059,148867,158396,156910,153198,192354,173986,170008,199520,215578,248825,254022,281143
trnw-nd-103,ND,North Dakota,production,Renewable,Renewable energy total production,Billion Btu,11880,15420,14054,15915,20014,26438,20421,29255,26339,31071,29922,34285,32507,25135,28922,35262,34411,21338,31963,28886,28555,26037,30380,29454,30082,28393,30017,26159,25131,25388,22169,23205,22246,19321,24581,30985,36360,38466,28369,31608,27268,20662,23405,26158,25922,23400,26086,43992,58719,85152,109146,132334,127541,125386,138436,141748,162635,212086,209189,211395,224409
trnw-ne-58,NE,Nebraska,production,Renewable,Renewable energy total production,Billion Btu,13425,12832,12973,13199,12801,13563,13955,13879,14714,14532,15950,15845,16822,16912,16161,15399,16378,16136,16096,16832,19778,17814,19000,20038,21233,23754,25882,23743,21759,20344,18296,17612,19619,22322,29349,46923,53332,62388,64577,67772,67458,70152,70412,73957,91628,94834,103072,129955,177032,178841,280420,297830,273442,278161,307740,317158,330919,355970,359673,371935,342292
trnw-nh-88,NH,New Hampshire,production,Renewable,Renewable energy total production,Billion Btu,25629,23327,25119,24450,23707,22019,24343,24089,25155,27816,25321,24733,26131,30671,28694,25853,31050,31271,31004,33548,32382,36067,33759,38209,35004,33807,38742,34985,36549,40566,46824,40894,42211,42448,40356,39480,47633,42282,40585,38906,38620,30186,28896,29849,34923,41289,33103,34804,39884,45367,45146,46134,44620,52904,55538,61342,56290,59871,56145,56018,45710
trnw-nj-67,NJ,New Jersey,production,Renewable,Renewable energy total production,Billion Btu,20514,20749,21199,23397,23947,23693,23570,23695,24678,25354,25906,26621,29554,30289,33097,30950,35091,38510,41662,43101,48383,54409,49211,60308,48816,49683,41534,38592,41856,34880,26142,35992,38622,37008,41461,43249,41262,39323,38858,39901,40329,29068,28710,26729,27257,19977,22142,20828,23515,33982,37510,39261,44311,49635,54088,45205,46546,45602,48517,49363,51878
trnw-nm-67,NM,New Mexico,production,Renewable,Renewable energy total production,Billion Btu,7373,6937,6791,6469,6300,6075,6210,5678,5706,5682,5548,4965,4746,4896,4919,6002,6781,7328,7989,9922,6223,7850,8425,9739,10332,10999,11713,8882,8485,9275,8336,9139,9255,9667,8601,9073,7587,9025,8466,8965,9203,8027,8690,9554,12326,24068,29385,32764,35368,31001,33684,36034,37540,39670,41710,38811,54822,67408,85241,94063,96447
trnw-nv-68,NV,Nevada,production,Renewable,Renewable energy total production,Billion Btu,22110,19545,21733,19804,17842,17544,19632,18985,19142,18771,18322,18651,17274,18356,17762,18827,17457,18381,18980,19804,27403,21794,18709,47192,63057,49982,52098,28499,23919,30236,29668,38962,36828,40587,39090,40326,43110,48280,53115,48981,44738,43413,39423,33580,34324,34483,38357,37752,37901,46748,48962,50312,56629,66539,67517,75369,88587,98128,105656,113331,115274
trnw-ny-86,NY,New York,production,Renewable,Renewable energy total production,Billion Btu,189314,250832,277979,260059,247409,262743,288582,301664,320307,339647,325491,326609,347985,364685,362988,354900,368500,342161,354864,368358,404671,413896,397442,435889,409565,415540,429134,400041,365628,379021,390951,379053,395109,421299,409237,391267,439291,491159,458813,419146,429208,350750,363962,357375,358881,365545,378633,363744,399492,369986,366335,399667,360276,380798,397929,409139,412994,447680,442993,452190,426161
trnw-oh-73,OH,Ohio,production,Renewable,Renewable energy total production,Billion Btu,36966,36414,36983,38172,38010,38720,41531,39669,43465,44467,44149,43520,44940,46607,48408,46299,52843,58582,69632,74657,107374,112930,115116,131120,128095,130619,117706,122283,127664,106705,74714,80207,76310,53768,79948,72219,78957,74189,67210,74350,79331,51102,38156,47970,51268,54496,55794,62088,110718,97091,125540,139222,140399,155519,167123,164904,166682,167037,172901,174087,161090
trnw-ok-70,OK,Oklahoma,production,Renewable,Renewable energy total production,Billion Btu,17766,20187,16660,10640,11373,16230,13064,14604,23406,26940,21730,21321,26724,50756,48830,42644,29303,32743,37416,46806,24855,23520,36159,39240,39702,57000,45180,45998,37117,50344,49914,41216,53293,67957,50125,53290,51673,55183,60591,55318,47389,48390,40915,41954,62058,61329,50325,74304,75383,81605,96019,100945,119647,164988,163029,187199,243569,274848,308589,332320,323741
trnw-or-57,OR,Oregon,production,Renewable,Renewable energy total production,Billion Btu,190489,188915,197646,199225,215793,230410,232649,243110,271743,350230,371350,419311,435930,351043,432867,417387,434370,327769,408647,387287,401129,428803,561110,574196,590527,529624,532746,477093,470568,481678,487410,484638,374214,414153,367996,467164,517451,530595,454349,509832,436666,349950,400635,384479,384623,364067,433012,396907,414472,415680,398748,517375,498531,463416,485364,438941,468111,501442,486994,426391,453528
trnw-pa-78,PA,Pennsylvania,production,Renewable,Renewable energy total production,Billion Btu,66100,61121,61767,60798,60590,61262,63676,68253,62881,61805,67525,60573,70114,70871,72077,73865,81184,84322,90536,106837,136826,147662,149605,167142,152019,148238,117214,108025,108182,98078,91855,90246,107587,104764,112111,113291,131090,114660,110545,109245,113589,95728,96601,109946,110372,104225,107632,106475,117869,128941,159255,179067,168820,200370,197394,200534,196773,204952,220486,201783,189149
trnw-ri-63,RI,Rhode Island,production,Renewable,Renewable energy total production,Billion Btu,2951,3011,3139,3221,3533,3561,3771,4150,4266,4428,5268,4851,4934,5108,5023,4050,4704,5295,6577,7124,7287,6645,6053,7401,4946,5081,4653,3302,3528,3806,4499,4585,4840,5181,5066,5079,5562,4347,4197,4403,4520,3899,3700,3787,3846,879,2633,2783,2969,3568,3726,3684,2969,2703,4421,4886,4700,5967,6663,8797,11420
trnw-sc-92,SC,South Carolina,production,Renewable,Renewable energy total production,Billion Btu,81969,76284,73455,69832,87558,77346,67699,66176,69381,73251,65064,78568,77077,83883,79895,87805,83353,80884,83872,91528,71184,52168,69144,75398,80275,66594,89782,95655,82436,97057,106105,107666,110649,110225,114631,124701,131794,131983,129956,96967,92462,70574,80639,103796,97431,104205,100251,98956,96543,103035,115370,117507,119714,134299,137000,128618,131043,132533,147096,149844,160701
trnw-sd-66,SD,South Dakota,production,Renewable,Renewable energy total production,Billion Btu,13974,13609,17252,31784,33645,41595,51565,52576,59858,67419,70185,82558,78339,51534,60394,83960,74830,57133,72806,67819,63775,58574,60267,61572,63771,59844,64005,59702,59484,52343,44413,43560,41061,30241,57086,66206,86847,95920,62841,72609,62868,41313,55199,67639,83757,93724,114833,115685,144447,179384,209935,234103,217380,208561,221737,225499,237289,241029,254033,264674,261997
trnw-tn-95,TN,Tennessee,production,Renewable,Renewable energy total production,Billion Btu,138708,136653,145125,127030,141564,138006,128629,147297,132020,131914,138417,153090,173103,177886,180418,177299,160069,176225,163042,207250,160372,136647,184404,190439,203804,167034,156686,175575,149034,205580,165785,180359,170092,153217,186212,165142,176855,164091,161573,134427,123662,142349,153221,190001,185184,167074,143515,116438,135441,179236,166485,178956,166378,210039,178932,182019,154183,166421,186147,181028,202041
trnw-tx-90,TX,Texas,production,Renewable,Renewable energy total production,Billion Btu,50155,52023,47721,42718,43884,48967,51980,49944,62939,64351,62757,60471,67560,78102,76691,75872,75965,82566,84175,89721,65819,70520,80452,75817,87064,93532,110360,116905,108936,125459,115294,120330,133852,117229,114097,117890,110535,122666,110071,93994,96072,96535,121028,115457,120814,138303,154261,197395,306978,304809,389946,445592,461704,500602,545639,583008,709194,810455,901492,963581,1059236
trnw-ut-96,UT,Utah,production,Renewable,Renewable energy total production,Billion Btu,5494,4591,6192,5699,10151,11501,10173,13266,12791,13957,10079,12615,15234,14683,12440,14074,14974,11709,12093,13634,13025,12388,16757,21168,21624,18680,22999,14262,11778,11676,10774,12553,12378,14575,13808,15540,17160,20402,19503,20361,15405,10816,10879,10252,10581,13607,13202,11031,13953,15951,17680,24390,21026,17180,22235,23993,36562,53282,50358,48225,50836
trnw-va-55,VA,Virginia,production,Renewable,Renewable energy total production,Billion Btu,69706,66456,67678,64267,63580,63439,64055,61774,63863,64159,62711,66364,70488,69214,66085,66861,76045,73803,86397,95181,85571,79291,93492,95860,102908,99955,83623,85820,78435,96553,104855,106699,110242,119272,122634,126481,136360,123587,123068,120213,114065,92832,77071,104227,110959,127185,119684,117796,117907,115242,110820,104938,102378,118392,135886,137589,139807,140979,159914,142651,147212
trnw-vt-77,VT,Vermont,production,Renewable,Renewable energy total production,Billion Btu,17339,15369,15682,13995,13500,14396,15557,15167,15086,16109,14717,14594,15955,17149,16134,16361,19325,19373,20504,22340,22881,24825,22667,26554,26036,26890,23871,23132,21704,20018,19484,17310,16014,18238,19068,19167,21867,19949,20290,20800,21389,17341,22714,24054,22040,24325,27595,18652,27030,31573,32420,30558,26312,33315,32831,38784,35637,37792,41553,40997,37481
trnw-wa-67,WA,Washington,production,Renewable,Renewable energy total production,Billion Btu,428129,455762,476680,514264,557343,581530,617245,678045,736245,772827,796121,817275,854559,783243,926539,935362,1051188,773465,1002202,900631,951633,1074488,1008273,1005126,982001,917723,943292,850801,835492,855589,1004344,1007480,803146,791624,773994,942015,1109139,1158984,901989,1081815,908860,659060,887900,829196,817635,807731,928254,884848,882230,832840,822185,1063528,1019838,928039,940937,872328,930780,950220,937724,779076,871240
trnw-wi-59,WI,Wisconsin,production,Renewable,Renewable energy total production,Billion Btu,64968,60619,61695,55114,54980,61690,60892,61003,65830,62804,58313,61793,65646,67818,65621,66067,69570,74518,90777,92876,187312,196641,195431,217656,215468,217765,161718,152842,157160,123657,102565,108259,108919,104600,106756,111558,123860,123191,108155,114212,113325,121849,101548,115460,108745,144880,144626,150030,178499,171842,204266,208308,199600,206355,216594,223881,224249,224172,232096,232452,200946
trnw-wv-64,WV,West Virginia,production,Renewable,Renewable energy total production,Billion Btu,23464,23666,23755,21029,21666,20560,20101,22471,21573,21430,21152,22281,24771,24229,23779,22798,24758,24320,27252,33875,23421,22022,25803,23389,25619,25050,31416,28499,29016,25599,18512,16399,18470,18459,18699,19453,22037,17582,16211,14808,17379,14725,15137,19809,19228,28331,28268,26024,29407,45121,45978,47220,44879,53863,50019,37954,39653,41643,45418,41973,41440
trnw-wy-94,WY,Wyoming,production,Renewable,Renewable energy total production,Billion Btu,8174,8273,11746,10641,10613,10793,11106,9641,11560,12992,12129,15331,13492,14024,16196,13226,12547,9937,12774,13906,14250,12117,12241,15778,17197,14997,16232,11117,11398,10449,9451,10494,8786,10208,11936,10703,14832,16423,15921,14339,15236,14909,12630,12064,14434,19105,19351,18322,21703,34009,44768,60357,53776,53125,54146,49887,54565,55916,51483,53228,64877
trnw-us-97,US,United States,production,Renewable,Renewable energy total production,Billion Btu,2928205,2952227,3117444,3096431,3225249,3395816,3432463,3690213,3772655,4094893,4070021,4262212,4382009,4410938,4741851,4687119,4727151,4208966,5005439,5122854,5424534,5417151,5980927,6495612,6438346,6084019,6111140,5624499,5456754,6234680,6041915,6067809,5820574,6079665,5987181,6557342,7010923,7014371,6492811,6516607,6101764,5166211,5730990,5942575,6062797,6219458,6586515,6510751,7192158,7625727,8315006,9301572,8889307,9422721,9775754,9743161,10445341,11225892,11540402,11563116,11613541
teng-ak-88,AK,Alaska,production,Total energy,Total energy production,Billion Btu,21554,56144,82748,87933,90198,94316,117440,206394,421678,499135,615010,603476,569639,572433,560526,589104,557265,1195252,2829123,3210998,3684570,3673128,3876802,3928071,3976402,4235177,4302636,4592698,4752822,4446809,4232243,4348221,4194115,3892714,3970248,3738081,3559488,3333397,3068632,2798849,2647192,2632078,2659615,2661422,2513924,2416187,2101391,2052850,1933836,1854325,1739474,1643302,1564474,1514153,1475225,1429942,1435363,1454196,1410604,1370342,1348969
teng-al-74,AL,Alabama,production,Total energy,Total energy production,Billion Btu,474228,474778,484723,469027,541262,532429,516640,566870,577172,604552,679413,644188,736766,718192,807059,867537,845007,1056876,1096628,1218659,1332307,1276653,1420717,1343951,1435784,1320803,1211898,1223046,1262402,1360061,1341945,1376048,1484738,1484135,1637316,1649237,1740017,1708289,1672165,1577633,1538212,1483893,1485681,1520518,1543168,1501696,1412191,1407337,1482306,1448267,1429510,1410477,1443423,1480955,1369087,1267004,1118407,1230179,1245875,1250624,1205912
teng-ar-74,AR,Arkansas,production,Total energy,Total energy production,Billion Btu,289299,291209,282213,284502,281323,287541,303926,293088,344571,349632,355074,343114,340242,354585,316856,346928,332384,361643,372965,351545,382605,375352,400516,422558,459031,486415,416083,435320,441834,456854,468832,471492,496959,534466,514452,494519,538244,534935,492843,461693,447383,462914,469254,478374,503228,484985,573639,594920,763130,1008925,1255308,1413394,1480971,1450583,1455084,1331452,1127828,989005,888125,837386,782360
teng-az-71,AZ,Arizona,production,Total energy,Total energy production,Billion Btu,36737,35506,35003,36668,36786,53947,62173,74733,83935,83154,83347,107529,146644,155841,228968,239058,317800,322606,282521,337892,363380,351173,369985,429319,444544,397320,536812,515728,616440,450325,564631,644029,632315,586831,624857,650960,644652,706668,693183,691731,705103,684437,689877,643922,653418,611617,511641,539027,577334,563306,579288,614926,594693,591540,632093,615867,593930,621896,622052,563836,481613
teng-ca-69,CA,California,production,Total energy,Total energy production,Billion Btu,2631000,2619873,2692352,2844641,2832949,3009585,3166379,3339342,3394928,3463378,3309614,3171475,2950561,2929359,2881853,2790159,2686279,2735937,2956925,2916969,2999601,3071793,3337623,3502204,3587630,3635369,3648616,3424311,3342016,3409263,3278511,3252370,3186998,3205302,2985963,3090651,3134700,3048689,3191227,3103375,3067393,2875740,2925843,2903276,2762881,2808671,2801259,2618849,2520557,2492519,2534508,2637357,2318553,2371381,2386856,2352883,2426284,2542051,2362317,2420522,2190166
teng-co-57,CO,Colorado,production,Total energy,Total energy production,Billion Btu,481892,478635,442430,429188,432566,445815,466768,452975,449214,425650,405522,414723,451167,509617,542152,593095,642517,711939,734449,826323,836713,870202,854097,764482,796835,797273,731806,700886,787764,821590,875376,919976,976367,1115078,1236752,1336570,1344432,1468963,1550702,1566496,1584090,1734179,1924326,2026044,2191489,2244539,2288766,2358018,2462274,2491946,2557690,2745126,2918753,2832428,3058574,3194117,3065494,3246984,3633905,3927798,3775295
teng-ct-94,CT,Connecticut,production,Total energy,Total energy production,Billion Btu,17406,17076,15937,16253,16703,15500,16243,24128,52598,59867,58859,104379,106643,68780,111459,111827,160076,165981,178065,167591,172842,182655,192310,174555,196037,175409,232990,245290,270312,243075,243985,163251,214533,268117,251155,243139,121439,49401,83210,181747,221252,190925,184091,198795,202659,188134,198812,195907,187673,203764,205449,197446,205891,208515,198352,215318,207612,205458,214068,211902,201489
teng-dc-83,DC,District of Columbia,production,Total energy,Total energy production,Billion Btu,155,163,166,148,138,120,111,112,120,108,113,116,118,114,129,131,146,158,193,210,2849,2311,3654,2563,3226,3327,3047,2226,2378,2511,1283,1345,1412,1946,1849,1851,1922,1378,1222,1259,1355,866,881,926,943,48,53,56,66,51,119,304,301,307,344,824,1107,1316,1603,2002,2147
teng-de-86,DE,Delaware,production,Total energy,Total energy production,Billion Btu,4982,5101,5134,5356,5510,5577,5852,5783,6594,7073,7021,7673,8190,8483,8466,7901,9607,10161,10667,8729,2472,2006,3170,2224,2927,3019,2765,2162,2310,2516,1653,1734,1784,2492,2422,2476,2642,2203,1936,2001,2291,1325,1314,1401,1436,955,873,1534,2954,3580,3842,4190,3604,3799,4224,3517,3105,3269,3389,3611,3571
teng-fl-65,FL,Florida,production,Total energy,Total energy production,Billion Btu,37861,36625,38296,41351,42666,48551,53480,53810,58250,61596,68429,82196,172514,336544,396441,444752,475022,589341,592188,587969,590747,499530,508014,401142,477698,446518,420831,366660,450315,509630,473948,463646,536395,532995,540526,564446,553109,518076,574887,570519,567461,521391,552372,534991,526487,503061,531971,513137,544964,522495,503399,485179,423491,524221,536567,531646,542192,553568,565077,564385,574876
teng-ga-96,GA,Georgia,production,Total energy,Total energy production,Billion Btu,96116,94691,96771,103171,118296,108022,109456,109475,106371,105812,98222,109007,114745,125605,122068,159348,185494,181782,187805,205226,236053,202508,217014,235880,218782,253809,218287,305371,299310,482467,497899,499665,527634,526056,543173,571269,571162,581648,585785,560061,560846,543799,608531,568266,578811,545522,541711,542697,505753,526743,570805,556601,562493,592670,607841,623396,642967,627576,647556,652601,655962
teng-hi-75,HI,Hawaii,production,Total energy,Total energy production,Billion Btu,292,258,214,446,1429,1265,1309,1389,1657,1773,1559,1283,1491,1528,1550,1498,1663,1355,1143,1258,12808,13571,13379,14920,15372,15307,17315,18834,20427,28875,27937,27516,26800,27830,25405,24608,24088,22503,21657,21767,20387,12390,10453,13311,13770,12938,14004,15042,15935,15838,15285,16700,18313,22758,24424,24957,27593,26964,26299,25273,27957
teng-ia-53,IA,Iowa,production,Total energy,Total energy production,Billion Btu,37943,34859,38919,38456,32894,36702,36164,32480,34337,33900,36465,35516,34811,27988,43130,54089,54929,58106,41336,62098,96795,104261,102946,105350,117185,110943,148713,154433,163134,133347,128088,142166,141569,143682,157845,152312,160932,153721,147502,152225,155811,145848,161701,176672,225734,262511,324353,389967,468545,596764,665133,723455,722719,760779,770403,821698,851005,891620,916965,956633,930348
teng-id-92,ID,Idaho,production,Total energy,Total energy production,Billion Btu,77688,70403,73984,73227,76892,79778,81379,82252,80804,76228,85735,89445,92776,97216,111472,118011,121380,85968,119334,113729,113407,115694,137242,152250,156347,132508,146627,101722,87512,124650,119510,116020,95133,126225,106699,139907,164235,179342,160202,167747,141448,105045,113779,109553,112379,121084,146507,125621,133541,134502,133887,178552,156518,140184,156038,154866,157946,177723,181550,170508,151734
teng-il-103,IL,Illinois,production,Total energy,Total energy production,Billion Btu,1526280,1506363,1599366,1644923,1688871,1727593,1835384,1845021,1771565,1788706,1776784,1612162,1841615,1771656,1675228,1716962,1752724,1660741,1607672,1785561,1886841,1707156,1906472,1872994,2101546,2055138,2147799,2152415,2355696,2383997,2344501,2341269,2366626,1975493,2166775,2121662,1967259,1659521,1669293,1957535,1888998,1908738,1912490,1936013,1900959,1898500,1920072,1978650,2008329,2087164,2125871,2237153,2488082,2578519,2743243,2682250,2435349,2524593,2531996,2467422,2160217
teng-in-67,IN,Indiana,production,Total energy,Total energy production,Billion Btu,441137,427978,444556,429887,424814,436816,472286,504437,491358,523314,568289,543204,645110,614098,575209,601302,611331,671646,595370,677128,756592,725449,785360,792648,914373,834937,829471,858033,798991,836262,875212,779653,758583,723408,756796,647010,720881,845617,870583,812026,678282,875592,854384,859937,854703,840792,845589,869153,950352,973142,1014017,1084639,1046860,1118939,1134642,1038766,928789,990185,1067776,983789,710151
teng-ks-97,KS,Kansas,production,Total energy,Total energy production,Billion Btu,1359138,1362750,1415341,1444910,1467960,1486838,1534931,1534889,1471659,1489740,1492430,1437080,1419001,1371084,1326250,1259354,1241450,1194865,1269842,1214750,1175714,1118860,930711,949490,1006534,1088348,1029975,1016377,1085945,1109687,1060694,1120060,1143387,1144542,1169848,1181612,1132218,1086108,1004103,908969,906013,866244,836858,799242,788950,754158,778155,794238,836576,815669,811892,781702,789376,822831,875525,850580,791424,822127,784661,772196,759592
