table_id,state_code,state_name,category,type,description,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
trnw-ct-19,CT,Connecticut,Consumption,Renewable,Renewable energy total consumption,Billion Btu,17406,17076,15937,16253,16703,15500,16243,18072,18657,19701,19293,20206,22712,21870,22509,22237,23862,24105,26391,29359,43748,42958,41481,48199,41112,40389,35551,30809,34409,36042,34712,35008,39391,39678,40824,46227,56334,51004,49471,49593,50913,29919,28613,32973,42965,29172,35690,36176,36472,41696,43562,43395,39018,42948,45472,46767,47871,46762,49580,48871,46793
trnw-dc-27,DC,District of Columbia,Consumption,Renewable,Renewable energy total consumption,Billion Btu,155,163,166,148,138,120,111,112,120,108,113,116,118,114,129,131,146,158,193,210,2849,2312,3654,2564,3226,3327,3049,2229,2382,2515,1283,1347,1412,1946,1849,1851,1922,1378,1222,1259,1355,866,881,926,943,264,621,743,566,622,1128,1323,1110,1177,1313,1831,2193,2257,2662,3050,3024
trnw-de-44,DE,Delaware,Consumption,Renewable,Renewable energy total consumption,Billion Btu,4982,5101,5134,5356,5510,5577,5852,5783,6594,7073,7021,7673,8190,8483,8466,7901,9607,10161,10667,8729,2472,2006,3170,2224,2927,3019,2765,2162,2310,2516,1653,1734,1784,2492,2422,2476,2642,2203,1936,2001,2291,1325,1315,1402,1437,1887,3622,4977,5791,6643,7759,7880,7162,7615,8064,7745,7597,7913,8036,8545,7724
trnw-fl-31,FL,Florida,Consumption,Renewable,Renewable energy total consumption,Billion Btu,35680,34417,35826,38613,39016,39916,42760,44550,49556,51489,51035,49968,54389,56250,52429,50007,56507,59953,65357,69419,90049,83698,105523,94585,112695,114488,118872,108785,114445,233039,199621,213746,231574,217481,215930,220410,240413,231427,205607,204197,195106,158138,174380,188488,179495,187675,192085,199923,242566,272943,289764,288667,287413,301823,298008,293759,290010,306629,314836,315454,316200
trnw-ga-41,GA,Georgia,Consumption,Renewable,Renewable energy total consumption,Billion Btu,96016,94590,96771,103171,118296,108022,109456,109475,106371,105812,98222,109007,114745,125605,121581,123427,135157,136122,138170,149144,144038,122747,143871,151110,159451,146207,141713,146038,138748,218604,236225,227699,234696,240389,240939,249128,256860,262479,256573,231115,222186,192068,283715,221675,226761,218423,210818,205849,198358,220567,247303,246870,238042,284002,297137,300912,298232,293627,303609,314251,328396
trnw-hi-41,HI,Hawaii,Consumption,Renewable,Renewable energy total consumption,Billion Btu,292,258,214,446,1429,1265,1309,1389,1657,1773,1559,1283,1491,1528,1550,1498,1663,1355,1143,1258,12808,13585,13382,14920,15372,15307,17315,18834,20427,28875,27937,27516,26800,27830,25405,24608,24088,22503,21657,21767,20387,12397,10464,13320,13788,14189,15534,17009,19356,19734,18242,20510,21648,25972,27997,29428,32376,32014,31140,29855,31485
trnw-ia-23,IA,Iowa,Consumption,Renewable,Renewable energy total consumption,Billion Btu,15884,15713,15580,13403,12798,15160,14994,14243,16244,15250,16080,16122,17235,16691,16976,17029,15187,17088,19287,18947,58556,64176,66907,72089,75557,75925,99976,107657,111500,77651,74025,76130,80204,80903,85415,84388,88728,80058,79013,84399,80729,76705,85207,93652,111271,124866,142841,176851,213180,289408,335054,353478,370568,389728,406825,429929,452752,473340,478801,519056,556560
trnw-id-38,ID,Idaho,Consumption,Renewable,Renewable energy total consumption,Billion Btu,77688,70403,73984,73227,76892,79778,81379,82252,80804,76228,85735,89445,92776,97216,111472,118011,121380,85968,119334,113729,113407,115694,137262,152320,156188,132234,146356,101447,87409,124844,119701,116219,95136,125883,106260,139475,164045,179013,159820,167399,141037,104604,113189,108868,112080,122267,147673,127411,132857,136273,132246,177760,156602,140544,155799,154536,153336,174638,180282,171633,157973
trnw-il-18,IL,Illinois,Consumption,Renewable,Renewable energy total consumption,Billion Btu,33020,32237,32864,34418,34491,35036,37080,37444,40029,41716,41064,40628,41490,43861,43952,42898,47471,51314,62925,64626,92366,100323,108434,126417,124741,130268,141294,151533,160014,131790,102981,108933,114816,98173,100880,97861,83499,91181,91482,93840,97688,100876,111586,127074,126590,109787,109460,130918,160658,186179,216390,233923,242389,268751,278083,270625,276589,286709,277742,294009,297419
trnw-in-26,IN,Indiana,Consumption,Renewable,Renewable energy total consumption,Billion Btu,24556,24199,24089,24007,23168,23060,24315,27363,28677,29971,28494,27156,30826,32102,32017,31342,36021,38768,45814,51858,56145,59181,59095,67925,65106,69669,71973,76758,80134,69984,60812,61906,63036,53578,51764,54693,49717,47036,44517,47598,48674,53158,55332,57491,58085,63826,55594,67602,99311,118682,148291,156054,144696,157896,162951,173353,183814,183835,190112,187457,182458
trnw-ks-29,KS,Kansas,Consumption,Renewable,Renewable energy total consumption,Billion Btu,4123,3855,3670,3798,3674,3499,3529,3349,3459,3280,3730,3941,5702,6031,5915,5811,6526,6852,7540,7928,9088,8483,10392,10707,14676,14844,21818,20517,21727,17714,13869,14307,14248,13513,13084,12949,11792,10349,9895,10142,9920,10929,19560,21917,19571,22986,28423,36181,58223,66668,75258,81477,90048,132989,151828,149925,179119,219860,222930,239214,260766
trnw-ky-3,KY,Kentucky,Consumption,Renewable,Renewable energy total consumption,Billion Btu,50751,48648,51423,47591,47022,47438,49311,61073,53358,51326,57023,61912,66566,67629,66669,66857,68110,64140,70514,82531,55822,55159,69516,65792,77261,73167,68813,66840,61978,77084,53391,59493,61359,50100,57565,51655,55609,48522,43807,38509,36286,53539,65077,70509,71188,74724,70058,65820,71481,85039,84516,90461,80333,96472,96648,89419,91872,103433,103843,101693,100829
trnw-la-2,LA,Louisiana,Consumption,Renewable,Renewable energy total consumption,Billion Btu,38992,37174,36785,39147,39291,38299,39754,37685,40791,40698,41620,41912,44819,45748,44928,42358,45170,46692,47825,44717,64707,68263,69667,74654,78816,79343,102343,102199,104615,129814,125516,128100,131568,138255,148325,152242,152597,149694,147538,148444,142352,136129,144121,152633,189772,151854,150707,151977,114723,119238,134463,135127,130787,151597,173372,158293,176186,161575,160954,150548,144864
trnw-ma-7,MA,Massachusetts,Consumption,Renewable,Renewable energy total consumption,Billion Btu,53354,52769,53590,52762,54148,55636,58117,58183,62101,64611,65043,61247,59302,56501,56959,53325,60502,63357,67677,74298,72495,73207,66642,78596,65032,65453,69642,60278,61835,66833,65263,66583,68433,69750,73477,72548,78434,72316,66414,65169,69463,48005,46806,50421,51784,46959,62221,59624,60571,69085,75324,77337,73459,82531,87254,88991,93053,95874,101098,99564,94717
trnw-md-28,MD,Maryland,Consumption,Renewable,Renewable energy total consumption,Billion Btu,38447,35723,36002,35457,37440,39019,42103,49500,47752,45515,51782,49264,56117,55059,52381,55834,56373,59569,59254,66329,45823,45447,51599,52085,60086,55151,54649,47753,46241,55480,50546,41675,46672,49263,52990,52076,66229,53175,52661,50889,54124,33277,41124,54160,53460,48562,59416,58136,60167,66650,71905,80368,71510,78484,77495,73197,73777,80840,90316,79903,66980
trnw-me-12,ME,Maine,Consumption,Renewable,Renewable energy total consumption,Billion Btu,59784,56575,55672,58874,55936,51675,55812,58337,59840,61658,59420,55423,59882,64648,64263,60423,70099,72689,74889,76896,121124,129795,126910,140252,139329,136042,122771,116377,118029,154425,151630,157261,159035,158153,156736,160885,167218,161828,151240,159186,163025,146148,140389,132348,136776,160078,152966,156513,186763,153514,163928,166774,162612,168347,164143,168598,150126,155536,155796,154644,138704
trnw-mi-28,MI,Michigan,Consumption,Renewable,Renewable energy total consumption,Billion Btu,59100,55209,53745,51374,52769,55858,56828,56539,56320,56624,54309,53960,56203,47225,50587,47458,52481,54719,66270,73877,103039,108871,109127,122339,114761,114217,116002,116158,122565,115859,102166,110847,113219,106055,108905,109943,124237,116010,108882,111261,118368,99025,99500,112635,118153,130906,130017,140683,158418,149750,160228,176647,179634,208913,221488,239534,234622,238213,247169,244625,235276
trnw-mn-32,MN,Minnesota,Consumption,Renewable,Renewable energy total consumption,Billion Btu,34957,32478,34382,32328,33210,34786,35031,32385,33828,34190,32822,33768,35695,36452,35899,36949,35632,36725,50237,53947,54794,56622,58968,62679,66022,68755,66440,60506,61444,64343,60972,65660,72610,78149,81517,85646,85300,89951,87839,98801,104646,108048,104032,107570,114862,123801,129807,153231,179587,203856,224991,241626,246593,245621,274003,278677,282981,293593,297064,298633,286538
trnw-mo-25,MO,Missouri,Consumption,Renewable,Renewable energy total consumption,Billion Btu,41442,45068,40239,33299,31229,35404,33010,31558,39086,39601,33344,30407,29355,43807,44031,40414,39537,37981,49657,55940,30880,30527,43954,44094,47136,62542,49423,40982,44194,37837,43149,32516,37086,52644,38883,38250,31818,31332,38053,33906,23293,33141,37858,34678,44121,54637,43545,62175,84232,92068,100761,96374,84711,97723,98936,95620,94323,102458,110673,121497,117640
trnw-ms-47,MS,Mississippi,Consumption,Renewable,Renewable energy total consumption,Billion Btu,46565,45532,44673,39154,38448,37759,37816,34261,35452,34609,33527,32841,32432,32195,31279,31152,34819,36230,37576,37510,38097,41070,44643,45071,50468,50892,49196,45439,47412,76403,84868,89510,90830,92918,95203,94383,85759,84291,64175,65132,75389,56103,49669,45369,61297,62951,63632,64570,50436,56832,74760,75576,88540,76907,78055,74223,76967,71848,74059,70147,68745
trnw-mt-14,MT,Montana,Consumption,Renewable,Renewable energy total consumption,Billion Btu,69936,76550,74894,70429,79375,95505,90332,98163,100651,106143,98397,107251,104348,84637,106573,112007,135822,97331,132188,119406,114608,130992,126686,135671,130479,120845,133794,111016,103727,110781,123371,142264,95817,109033,94371,127489,158531,153272,128284,157020,113793,80654,108732,100456,101639,114899,123335,119593,125438,116456,117222,143496,127822,118144,137744,129472,132816,140951,147645,133939,142410
trnw-nc-8,NC,North Carolina,Consumption,Renewable,Renewable energy total consumption,Billion Btu,127507,120692,127402,116481,131745,123608,114335,118616,117146,119495,111796,128148,135756,142789,139607,139828,136973,146565,159172,191639,135910,108282,143364,149658,160144,137560,114112,134887,115314,167662,168721,137701,159968,157578,187840,168810,174111,167585,163009,142632,139510,131872,130792,188855,147627,147480,139856,117419,167208,179907,189840,188566,186638,228346,209096,206876,222417,240070,270195,275528,293286
trnw-nd-52,ND,North Dakota,Consumption,Renewable,Renewable energy total consumption,Billion Btu,11880,15420,14054,15915,20014,26438,20421,29255,26339,31071,29922,34285,32507,25135,28922,35262,34411,21338,31963,28886,28555,25970,29855,28400,28819,27227,29018,25054,23859,24212,21154,22111,21389,18259,23492,29912,36101,37662,27325,30685,26151,19505,21759,24205,24137,22847,25802,32353,43508,64260,84009,102733,99508,98237,111227,109790,125771,166008,163339,164499,176854
trnw-ne-28,NE,Nebraska,Consumption,Renewable,Renewable energy total consumption,Billion Btu,13425,12832,12973,13199,12801,13563,13955,13879,14714,14532,15950,15845,16822,16912,16161,15399,16378,16136,16096,16832,19778,18113,19739,21516,22853,24632,26645,24830,22964,22066,19705,19436,21140,20857,24719,33382,38423,41932,42665,44610,43687,43413,44226,45556,52142,51713,55259,64219,84810,86963,133695,144549,132976,138417,155908,164567,168555,187002,190537,203925,202923
trnw-nh-47,NH,New Hampshire,Consumption,Renewable,Renewable energy total consumption,Billion Btu,25629,23327,25119,24450,23707,22019,24343,24089,25155,27816,25321,24733,26131,30671,28694,25853,31050,31271,31004,33548,32382,36078,33759,38209,35004,33807,38742,34985,36549,40566,46824,40894,42211,42448,40356,39480,47633,42282,40585,38906,38620,30187,28898,29851,34926,42485,36022,38435,43631,49904,51207,52029,50261,59058,61733,67612,62845,66812,62636,62407,51244
trnw-nj-37,NJ,New Jersey,Consumption,Renewable,Renewable energy total consumption,Billion Btu,20514,20749,21199,23397,23947,23693,23570,23695,24678,25354,25906,26621,29554,30289,33097,30950,35091,38510,41662,43101,48383,54426,49211,60308,48816,49683,41534,38592,41856,34880,26142,35992,38622,37102,41790,44261,42115,40292,39619,40550,41098,30105,28809,26827,27630,29361,47863,53044,50771,66521,74452,74973,78272,86058,91006,81596,85378,83849,84258,85018,80791
trnw-nm-20,NM,New Mexico,Consumption,Renewable,Renewable energy total consumption,Billion Btu,7373,6937,6791,6469,6300,6075,6210,5678,5706,5682,5548,4965,4746,4896,4919,6002,6781,7328,7989,9922,6223,7731,8035,9201,9926,10521,11126,8592,8594,9918,8718,9344,9308,8838,8156,9787,8595,9762,10043,10226,10611,7911,8188,8743,11715,23592,28385,32004,36695,33262,39937,43326,45213,46407,48151,48923,64788,78111,95291,105094,106583
trnw-nv-5,NV,Nevada,Consumption,Renewable,Renewable energy total consumption,Billion Btu,22110,19545,21733,19804,17842,17544,19632,18985,19142,18771,18322,18651,17274,18356,17762,18827,17457,18381,18980,19804,27403,21800,18717,47194,63057,49989,52238,28996,24397,30611,30071,39510,37488,41377,39090,41379,43110,48280,54336,51187,47129,46007,42488,37161,38004,38195,41991,42172,44518,54259,56490,58105,63759,74090,76203,85250,99710,109595,117301,125096,125593
trnw-ny-24,NY,New York,Consumption,Renewable,Renewable energy total consumption,Billion Btu,189314,250832,277979,260059,247409,262743,288582,301664,320307,339647,325491,326609,347985,364685,362988,354900,368500,342161,354864,368358,404671,413896,397442,435889,409565,415540,429134,400041,365628,379021,390951,379053,395109,421586,409947,393536,441205,493002,460181,420328,430515,351197,364413,359378,383437,374261,401546,392394,428766,409759,405869,438921,399913,418063,437698,448545,454149,490822,489433,498353,468493
trnw-oh-5,OH,Ohio,Consumption,Renewable,Renewable energy total consumption,Billion Btu,36966,36414,36983,38172,38010,38720,41531,39669,43465,44467,44149,43520,44940,46607,48408,46299,52843,58582,69632,74657,107374,113023,114311,132120,128420,131331,119814,125393,131494,112104,79958,85301,84110,65996,94253,87819,85997,86935,85953,93555,98927,68387,55136,63647,66807,73751,77292,84299,116289,114673,129229,138136,143600,160111,163391,157498,159185,156244,158741,160335,151441
trnw-ok-35,OK,Oklahoma,Consumption,Renewable,Renewable energy total consumption,Billion Btu,17766,20187,16660,10640,11373,16230,13064,14604,23406,26940,21730,21321,26724,50756,48830,42644,29303,32743,37416,46806,24855,23880,37437,39850,39885,57165,45383,45998,37117,50344,49914,41216,53293,67957,50125,53290,51673,55183,60591,55318,47389,48426,40973,42001,62153,65251,54844,82596,87945,92578,108361,114751,135557,178059,177932,203142,260381,291096,324354,347244,337243
trnw-or-20,OR,Oregon,Consumption,Renewable,Renewable energy total consumption,Billion Btu,190489,188915,197646,199225,215793,230410,232649,243110,271743,350230,371350,419311,435930,351043,432867,417387,434370,327769,408647,387287,401129,428803,561127,574207,590530,529625,532746,477093,470568,481678,487410,484638,375976,417186,367996,467164,517451,530595,455575,510870,437829,351491,403565,386714,387007,368235,438060,402136,418917,423071,406575,526785,507837,472012,495072,451732,483112,517095,502577,443310,470322
trnw-pa-6,PA,Pennsylvania,Consumption,Renewable,Renewable energy total consumption,Billion Btu,66100,61121,61767,60798,60590,61262,63676,68253,62881,61805,67525,60573,70114,70871,72077,73865,81184,84322,90536,106837,136826,147662,149605,167142,152019,148238,117214,108025,108182,98078,91855,90246,107587,105517,114040,119291,135591,119643,111689,110226,114696,97228,97200,110613,118024,109626,119645,121914,147225,165874,191041,215620,204077,235192,232515,235465,230946,240533,252003,234617,217983
trnw-ri-17,RI,Rhode Island,Consumption,Renewable,Renewable energy total consumption,Billion Btu,2951,3011,3139,3221,3533,3561,3771,4150,4266,4428,5268,4851,4934,5108,5023,4050,4704,5295,6577,7124,7287,6649,6053,7401,4946,5081,4653,3302,3528,3806,4499,4585,4840,5181,5066,5079,5562,4347,4197,4403,4520,3900,3737,3828,4536,1923,5433,6401,6310,7421,7181,6910,6020,6105,7902,8469,8267,9568,10046,11835,13932
trnw-sc-18,SC,South Carolina,Consumption,Renewable,Renewable energy total consumption,Billion Btu,81969,76284,73455,69832,87558,77346,67699,66176,69381,73251,65064,78568,77077,83883,79895,87805,83353,80884,83872,91528,71184,52308,69636,75407,80276,66598,89899,95973,83299,97884,106617,107666,110649,110225,114631,124701,131794,131983,129956,96967,92462,70578,80645,103801,97441,105466,100539,97885,106872,121866,134412,135880,138965,156589,158550,151243,150327,152857,165222,166392,174026
trnw-sd-49,SD,South Dakota,Consumption,Renewable,Renewable energy total consumption,Billion Btu,13974,13609,17252,31784,33645,41595,51565,52576,59858,67419,70185,82558,78339,51534,60394,83960,74830,57133,72806,67819,63775,58639,60381,61830,64092,60186,64483,60201,59354,52289,44283,44067,41909,31197,57892,66895,87018,96328,63218,73106,63439,41085,52277,57222,60251,61504,71514,69575,82021,106123,128953,154349,140762,128968,140143,138075,149052,148320,158248,169330,171148
trnw-tn-32,TN,Tennessee,Consumption,Renewable,Renewable energy total consumption,Billion Btu,138708,136653,145125,127030,141564,138006,128629,147297,132020,131914,138417,153090,173103,177886,180418,177299,160069,176225,163042,207250,160372,136647,184144,189453,203068,166411,156473,176511,150409,205997,165010,178555,168952,152077,186064,163369,175612,161831,158855,131837,120501,138865,148413,184237,179907,174098,151735,126962,150058,192437,176946,191309,181042,226376,194813,196927,170850,182805,199196,191622,212085
trnw-tx-20,TX,Texas,Consumption,Renewable,Renewable energy total consumption,Billion Btu,50155,52023,47721,42718,43884,48967,51980,49944,62939,64351,62757,60471,67560,78102,76691,75872,75965,82566,84175,89721,65819,70516,80753,78066,88645,96300,113054,120707,111778,127595,117290,122315,136103,117748,115385,122104,112104,126373,115562,98724,101491,102166,123650,117595,123499,140205,193522,250486,351078,352956,458208,524941,533457,584223,634094,673064,821056,915692,1010402,1071707,1150162
trnw-ut-19,UT,Utah,Consumption,Renewable,Renewable energy total consumption,Billion Btu,5494,4591,6192,5699,10151,11501,10173,13266,12791,13957,10079,12615,15234,14683,12440,14074,14974,11709,12093,13634,13025,12388,16761,21168,21829,18721,23017,14264,11781,11680,10778,12555,12402,14642,13808,15540,17235,20402,20533,21236,16401,12128,11230,10520,10715,15773,15066,14230,17793,20365,22774,31288,28041,25010,29681,33788,47614,64207,61315,60118,62000
trnw-va-24,VA,Virginia,Consumption,Renewable,Renewable energy total consumption,Billion Btu,69706,66456,67678,64267,63580,63439,64055,61774,63863,64159,62711,66364,70488,69214,66085,66861,76045,73803,86397,95181,85571,79270,93614,95982,103631,101913,86471,88065,80435,98719,105874,107612,110879,119114,123271,126209,139571,125994,126110,122830,117048,95661,82137,110936,117963,132464,133344,135795,140867,144885,143773,136053,134385,152517,167412,169058,167398,167018,183843,169927,170475
trnw-vt-30,VT,Vermont,Consumption,Renewable,Renewable energy total consumption,Billion Btu,17339,15369,15682,13995,13500,14396,15557,15167,15086,16109,14717,14594,15955,17149,16134,16361,19325,19373,20504,22340,22881,24825,22667,26554,26036,26890,23871,23132,21704,20018,19484,17310,16014,18238,19068,19167,21867,19949,20290,20800,21389,17342,22715,24055,22042,24499,27854,19025,28825,34194,34818,33024,28843,36145,35557,41538,38707,40954,44270,43785,39850
trnw-wa-29,WA,Washington,Consumption,Renewable,Renewable energy total consumption,Billion Btu,428129,455762,476680,514264,557343,581530,617245,678045,736245,772827,796121,817275,854559,783243,926539,935362,1051188,773465,1002202,900631,951633,1074536,1008174,1004891,981713,917386,943085,850807,835500,855805,1004696,1007895,806664,797958,781385,944237,1110151,1160946,904688,1084122,911481,660975,893664,834753,819551,815363,937172,894490,898119,853813,839888,1080060,1036989,942925,957379,892136,949323,968154,955839,798026,884943
trnw-wi-51,WI,Wisconsin,Consumption,Renewable,Renewable energy total consumption,Billion Btu,64968,60619,61695,55114,54980,61690,60892,61003,65830,62804,58313,61793,65646,67818,65621,66067,69570,74518,90777,92876,187312,196641,195454,217664,215483,217863,161833,152928,157330,124135,103244,109956,110394,105835,108116,114213,128254,128387,110682,116297,115703,128460,110928,118300,108705,145127,140855,142052,160026,153706,186273,186457,178230,188807,195669,200510,200317,198861,203469,202918,183122
trnw-wv-27,WV,West Virginia,Consumption,Renewable,Renewable energy total consumption,Billion Btu,23464,23666,23755,21029,21666,20560,20101,22471,21573,21430,21152,22281,24771,24229,23779,22798,24758,24320,27252,33875,23421,22023,25803,23389,25619,25050,31416,28499,29016,25599,18512,16399,18857,18684,18865,19566,22054,17598,16213,14809,17406,15165,16225,21237,20765,28742,28884,26873,33587,50902,52218,53543,51399,61073,57172,45008,47898,49964,53596,49701,48051
trnw-wy-31,WY,Wyoming,Consumption,Renewable,Renewable energy total consumption,Billion Btu,8174,8273,11746,10641,10613,10793,11106,9641,11560,12992,12129,15331,13492,14024,16196,13226,12547,9937,12774,13906,14250,12125,12243,15780,17199,14999,16233,11118,11399,10475,9529,10779,9262,10749,12356,10974,14917,16280,15733,14158,15011,14658,12279,11638,14039,19291,19573,18963,22477,35036,45955,61810,55485,54820,56020,52395,58512,59452,54950,57126,68452
trnw-us-7,US,United States,Consumption,Renewable,Renewable energy total consumption,Billion Btu,2928205,2952227,3117444,3096431,3225249,3395816,3432463,3690213,3772655,4094893,4070021,4262212,4382009,4410938,4741851,4687119,4727151,4208966,5005439,5122854,5424534,5417152,5980929,6495612,6438347,6084017,6111140,5624499,5456754,6234680,6041913,6067808,5820574,6079392,5987182,6559400,7012431,7011681,6491372,6514767,6104332,5164406,5726204,5944266,6074852,6232201,6637141,6523493,7175300,7609119,8268103,9205666,8849852,9425206,9721530,9701466,10351448,11076837,11313603,11369047,11411059
teng-ak-21,AK,Alaska,Consumption,Total energy,Total energy consumption,Billion Btu,61433,72173,78812,80788,85067,87782,102696,115172,122533,156631,182039,200962,214377,196965,201488,232172,254649,293489,324010,299774,295745,279661,409057,437627,482889,474429,504252,499211,521398,576192,584082,602660,627237,623613,623042,704062,718749,708741,723206,725331,742061,735745,732909,733471,775019,797723,746457,723227,650500,639557,639266,641027,631311,597944,596523,614242,593662,601492,604644,605689,640132
teng-al-19,AL,Alabama,Consumption,Total energy,Total energy consumption,Billion Btu,866594,831311,881239,913155,979212,1044616,1088204,1138573,1246669,1343138,1393497,1384940,1478039,1527209,1547657,1515130,1551806,1623443,1638359,1648767,1644874,1604035,1499050,1445946,1544598,1519675,1504733,1582639,1651726,1683173,1659374,1675029,1742421,1789235,1879952,1955073,1984926,1956297,1997696,2040647,2093922,1898857,1960152,1952741,2065880,2065572,2083658,2086092,2002980,1800096,1942188,1917001,1890836,1931830,1967782,1917138,1922727,1904206,1956413,1926332,1838656
teng-ar-12,AR,Arkansas,Consumption,Total energy,Total energy consumption,Billion Btu,425974,431586,456788,484672,527123,528740,566110,596737,635396,681052,708904,700736,744634,820083,798333,785659,840830,886292,887040,872687,859238,821800,792462,796587,799005,789513,759564,736170,817720,882855,849198,837103,865939,939962,971500,1023242,1042511,1061415,1081796,1100812,1141593,1096056,1118366,1100644,1091797,1116515,1113117,1128983,1110210,1041617,1129224,1131026,1075271,1106095,1121935,1062359,1053706,1057701,1116757,1096477,1034661
teng-az-25,AZ,Arizona,Consumption,Total energy,Total energy consumption,Billion Btu,282993,304835,324913,348302,369663,375200,403460,414501,456156,498192,520401,554212,616452,670117,676309,660004,691884,738889,747985,786479,754491,787920,746494,758000,802626,843102,852973,865824,906415,943115,950195,955235,985332,1000843,1056612,1095058,1163697,1187416,1240977,1285004,1332442,1341726,1334303,1354531,1404380,1443203,1491846,1498164,1465564,1380064,1434861,1476752,1445431,1464044,1473676,1495858,1524720,1531479,1542208,1556416,1508154
teng-ca-52,CA,California,Consumption,Total energy,Total energy consumption,Billion Btu,3449919,3609108,3724117,3923736,4219633,4385719,4645217,4841003,5115122,5356783,5499139,5747656,5872011,6047069,5816324,6032845,6186312,6361466,6472696,6727621,6540472,6332205,6076050,6092316,6533180,6601489,6501121,6938475,7143783,7420340,7439360,7326367,7307663,7138330,7273024,7295618,7405370,7528267,7806390,7801882,7893262,7918586,7963303,7848513,8216796,8151775,8247048,8260963,8075631,7775285,7651772,7651650,7446386,7532398,7445975,7525491,7647955,7766193,7865156,7790111,6922764
teng-co-9,CO,Colorado,Consumption,Total energy,Total energy consumption,Billion Btu,424556,461749,468348,465929,498054,508687,531922,555487,622770,648877,677623,691909,756325,801930,787106,784438,818799,835096,850246,856031,838088,816311,833092,831430,867717,869749,859444,866162,899364,915128,944300,994850,995693,1062928,1065404,1091928,1142176,1138201,1184705,1206092,1268642,1369867,1370536,1372163,1399562,1435704,1451337,1483849,1487480,1465495,1517105,1478527,1446115,1478113,1494023,1501006,1470307,1477307,1527222,1566652,1451112
teng-ct-14,CT,Connecticut,Consumption,Total energy,Total energy consumption,Billion Btu,507999,518130,536644,545224,563507,569505,609289,624114,648770,667657,693930,682588,717611,743064,714126,689513,742109,748110,768737,755692,728226,695795,696739,688418,715073,723070,739744,763522,795471,811311,775896,776710,810197,795996,800069,782296,820990,811129,791157,834267,844550,829136,815224,894334,907100,875720,819794,842124,774606,766475,769858,743515,728294,747012,751740,756746,724686,728349,756159,735517,667011
teng-dc-6,DC,District of Columbia,Consumption,Total energy,Total energy consumption,Billion Btu,119871,118175,120458,121016,132268,159170,169525,182216,181890,195629,205891,199397,188830,193442,171284,163161,164436,163353,160278,152431,153262,149271,163811,162575,167024,165934,174696,174233,174976,180533,185266,191358,191482,198476,193593,196285,193511,191093,186974,191690,198048,193476,197752,193758,201418,200935,186423,194926,184106,186486,190379,183655,172794,174800,179278,178222,174553,166877,174538,167397,143773
teng-de-28,DE,Delaware,Consumption,Total energy,Total energy consumption,Billion Btu,156406,150335,161918,172781,173156,184269,192519,187575,206901,219454,219722,222353,232526,246392,228887,218797,229178,227666,226261,244675,242340,195218,186552,197917,220487,214953,217072,227480,234133,241618,251796,255250,261314,266225,261444,262936,273242,274786,272892,286222,305696,292032,308594,303733,289192,299826,287818,293726,291507,259461,266384,285699,283571,280901,281002,284672,280937,280044,300567,298616,277144
teng-fl-23,FL,Florida,Consumption,Total energy,Total energy consumption,Billion Btu,809559,848703,949391,994376,1049548,1111530,1180231,1223737,1349462,1453793,1577450,1674133,1804005,1995319,1929045,1939837,2062020,2217477,2327321,2422499,2511917,2482043,2402137,2457345,2551259,2698976,2781956,2870556,3042056,3248530,3289151,3249677,3316472,3346956,3467465,3615069,3700617,3726429,3859240,3922071,4076022,4060590,4177962,4195567,4347432,4419873,4472498,4417304,4264867,4115280,4319171,4171410,4070225,4130115,4173314,4324701,4362567,4345055,4441047,4371666,4003133
teng-ga-12,GA,Georgia,Consumption,Total energy,Total energy consumption,Billion Btu,701005,705734,764902,802968,857040,917174,997589,1062811,1154038,1228189,1280820,1348865,1435584,1555110,1495568,1489772,1552529,1628701,1683045,1729590,1717236,1694324,1679709,1749228,1875179,1931023,1953662,2049053,2138263,2219567,2216211,2205008,2250675,2403877,2423951,2607462,2767321,2744916,2783049,2803980,2920928,2818753,2936048,2956845,3097207,3110770,3087831,3078378,2946558,2913909,3147631,3034665,2847777,2907929,2977977,2978591,2951822,2925877,3003699,2955875,2727565
teng-hi-51,HI,Hawaii,Consumption,Total energy,Total energy consumption,Billion Btu,94839,113754,108286,114265,123433,130560,145474,163865,182799,190862,196947,211673,218057,224312,212103,214378,220042,233334,236970,256604,262347,236718,218095,221150,232426,248554,245329,249461,289691,309767,321420,295150,306030,282651,299034,296775,283060,273483,273388,269352,273307,270122,284663,300914,314720,324737,327288,337829,276654,275928,297556,302550,297399,301914,295244,298992,300390,308376,306342,307764,232516
teng-ia-28,IA,Iowa,Consumption,Total energy,Total energy consumption,Billion Btu,601996,600070,626526,644262,669473,696730,698683,747574,781902,821912,850609,862483,904471,962796,949663,942050,979112,979937,962094,1038993,983303,968673,969163,953081,936823,897903,901984,906929,978710,940800,949263,985355,976971,1039917,1071231,1109452,1152715,1139792,1148872,1199639,1196131,1167631,1197176,1192800,1247169,1278342,1303065,1378607,1441784,1448521,1498067,1507153,1439121,1522015,1540439,1507520,1534622,1572298,1633531,1645247,1526087
